               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              2.4479,              1.8392,              1.8933,             0.70641,             0.79407,             0.80222,             0.46803,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                  41,              2.4995,              1.8581,              1.9016,             0.70762,               0.755,             0.75931,             0.36059,                   0,                   0,                   0,             0.00736,             0.00736,             0.00736
                  42,              2.6167,              1.9212,              1.8535,             0.75999,             0.81737,             0.79923,             0.48625,                   0,                   0,                   0,            0.007294,            0.007294,            0.007294
                  43,              2.4356,              1.8187,              1.8158,             0.80119,             0.83412,             0.83342,             0.50715,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                  44,              2.4203,              1.7935,               1.849,              0.7918,             0.85472,             0.84664,             0.48297,                   0,                   0,                   0,            0.007162,            0.007162,            0.007162
                  45,              2.4877,              1.8108,              1.8045,             0.80771,             0.83261,             0.83553,             0.46084,                   0,                   0,                   0,            0.007096,            0.007096,            0.007096
                  46,              2.4378,              1.7643,               1.798,             0.79808,             0.85472,             0.83987,             0.48637,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                  47,              2.3459,              1.7565,              1.8117,             0.78612,             0.85278,             0.83191,             0.47529,                   0,                   0,                   0,            0.006964,            0.006964,            0.006964
                  48,              2.4422,              1.7425,              1.7586,             0.81193,             0.70575,             0.78771,             0.45511,                   0,                   0,                   0,            0.006898,            0.006898,            0.006898
                  49,              2.2891,              1.6676,              1.7692,             0.79285,             0.84671,             0.83526,             0.45866,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                  50,              2.3695,              1.7372,              1.7998,             0.77398,             0.81905,             0.81252,             0.48557,                   0,                   0,                   0,            0.006766,            0.006766,            0.006766
                  51,              2.4101,              1.7874,              1.7772,             0.78379,             0.82176,             0.81462,             0.47472,                   0,                   0,                   0,              0.0067,              0.0067,              0.0067
                  52,              2.3069,              1.6016,              1.6906,            0.034418,             0.45676,            0.030186,           0.0076887,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                  53,              2.2115,              1.6045,               1.694,             0.78046,             0.82165,             0.83174,             0.46781,                   0,                   0,                   0,            0.006568,            0.006568,            0.006568
                  54,               2.268,              1.6073,               1.702,             0.79938,             0.83162,             0.83625,             0.48379,                   0,                   0,                   0,            0.006502,            0.006502,            0.006502
                  55,              2.1986,              1.5762,              1.7382,             0.80479,             0.81897,             0.84518,             0.52415,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                  56,              2.1949,              1.6384,              1.7296,             0.80603,             0.73413,             0.81198,             0.43935,                   0,                   0,                   0,             0.00637,             0.00637,             0.00637
                  57,              2.2533,               1.615,              1.6967,              0.8306,             0.83427,             0.85367,             0.52184,                   0,                   0,                   0,            0.006304,            0.006304,            0.006304
                  58,              2.0987,              1.5102,              1.6786,             0.81582,             0.82319,             0.85078,             0.43749,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
