               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  41,              2.3963,              1.7967,              1.9644,             0.80394,              0.8182,             0.81289,             0.49943,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              2.5458,              1.8263,              1.9101,             0.82932,             0.80668,             0.81677,             0.42482,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              2.4558,              1.7538,              1.9199,             0.74393,             0.75567,             0.76207,             0.39747,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              2.3086,              1.7086,              1.9044,             0.79624,             0.81357,             0.79465,             0.44426,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              2.4229,               1.739,              1.8834,             0.79998,             0.78728,             0.80967,              0.4927,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              2.3888,              1.7076,              1.8851,             0.82166,             0.81609,               0.828,             0.51172,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,              2.3315,              1.6768,              1.8836,              0.5373,             0.33875,             0.43828,             0.18834,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              2.3429,              1.6726,              1.7977,             0.38648,             0.56893,             0.48739,             0.17719,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              2.2511,              1.5819,              1.8418,             0.43832,             0.44421,              0.4775,             0.17372,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              2.3558,              1.6617,              1.8711,              0.8344,             0.80716,             0.82497,              0.5193,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              2.3509,              1.7133,              1.8275,             0.81038,             0.80094,              0.8254,             0.46338,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              2.2728,              1.5526,              1.7532,             0.78066,             0.74731,             0.78825,             0.44209,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              2.1791,              1.5603,              1.7604,             0.81148,             0.80528,              0.8162,             0.46437,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
