               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  40,              2.5721,              1.9223,              1.9631,             0.77493,             0.76737,              0.7928,             0.43274,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                  41,              2.4613,              1.8027,              2.0373,               0.778,              0.7712,             0.80708,             0.43568,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  42,              2.5417,              1.8402,              1.9864,             0.73535,             0.73069,             0.74864,             0.39856,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                  43,              2.4808,               1.781,              1.9718,             0.70302,             0.72059,             0.74776,             0.35865,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  44,              2.3217,              1.6976,              1.9387,              0.7596,             0.78933,             0.78896,             0.39489,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                  45,              2.5562,              1.7783,              1.9022,             0.68562,             0.67903,             0.73913,             0.40493,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  46,              2.3574,              1.6742,              1.8281,             0.77703,             0.80508,             0.82274,             0.44063,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                  47,               2.296,              1.6828,              1.8624,            0.051307,             0.64641,             0.14536,            0.033924,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  48,              2.3469,              1.7146,              1.8301,               0.789,             0.72172,             0.75624,             0.42247,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                  49,              2.3126,              1.6438,              1.8201,              0.8158,             0.78532,             0.82853,             0.44962,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  50,              2.2823,              1.7227,              1.8903,           0.0035217,             0.10606,           0.0021617,          0.00044589,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                  51,              2.3181,              1.7729,              1.8507,              0.7805,             0.74189,             0.76005,             0.45292,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  52,              2.2395,              1.6352,              1.8132,              0.7743,             0.78238,             0.79081,             0.49216,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                  53,              2.3655,               1.666,              1.7902,             0.80257,             0.79368,             0.83038,             0.49917,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  54,              2.1811,              1.5343,              1.7094,             0.79155,             0.81393,             0.82522,             0.48051,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              2.1256,              1.5205,              1.8349,             0.79512,             0.82139,             0.82303,               0.515,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              2.1642,              1.6053,              1.8043,              0.7811,             0.84905,             0.83443,             0.53937,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              2.1379,              1.5169,              1.7027,             0.81956,              0.8193,             0.82936,             0.51739,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              2.0848,              1.4997,              1.7629,             0.72594,             0.75586,             0.78661,             0.49261,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              2.0869,              1.4989,              1.6822,           0.0062986,             0.15601,           0.0040149,          0.00067843,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.9936,              1.4511,              1.7632,             0.77332,             0.79428,             0.81414,             0.53981,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              2.0271,              1.5102,               1.767,             0.81731,             0.85545,             0.85927,             0.57653,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              2.0475,              1.4768,              1.7198,             0.80561,             0.84779,             0.85514,             0.55731,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              2.1333,              1.5196,              1.6677,             0.77388,             0.84639,             0.84385,             0.56487,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,               2.086,              1.4807,              1.6411,              0.8158,             0.83648,              0.8469,             0.55623,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              2.1746,              1.6437,              1.7079,             0.78776,              0.8688,             0.86763,             0.55499,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,               2.077,              1.4824,              1.6622,             0.81683,             0.85869,             0.86776,             0.57275,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              2.0147,              1.4423,              1.6702,             0.83059,             0.82763,             0.84999,             0.54392,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              2.1569,              1.5761,                1.68,             0.78119,             0.84807,              0.8398,             0.54735,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.9673,              1.3659,              1.6358,             0.83253,             0.85244,             0.86448,             0.57126,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,               1.936,              1.3701,              1.6358,             0.83038,             0.85116,              0.8625,             0.55897,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.9268,               1.367,              1.6048,             0.82809,              0.8566,             0.85405,             0.55763,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              2.0355,               1.406,              1.6348,             0.83294,             0.85271,             0.85474,             0.55788,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              2.0099,              1.4004,              1.5854,             0.82026,             0.84664,             0.82913,             0.54566,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.9893,              1.3866,              1.5935,             0.81723,             0.87371,             0.84659,             0.57093,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.9405,               1.357,              1.5665,              0.8312,              0.8576,             0.85613,             0.58109,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,               1.978,              1.3612,              1.5365,             0.80969,             0.81239,             0.79853,             0.50977,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,              1.8542,               1.365,              1.5879,             0.81566,             0.87916,             0.85737,             0.57675,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.9156,              1.3576,              1.6357,             0.32685,             0.23318,              0.2194,            0.082575,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.8967,              1.3188,              1.5962,             0.81635,              0.8854,             0.86748,             0.58991,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.9566,              1.3618,              1.5401,             0.81676,             0.87401,             0.85995,             0.59213,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.9162,              1.3133,              1.5307,             0.81222,             0.88181,             0.86276,             0.58126,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.9209,              1.3262,              1.5658,             0.84069,             0.86026,             0.85371,             0.56891,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.8057,              1.3143,               1.547,             0.81896,             0.86437,             0.85902,             0.57336,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.9105,              1.3877,              1.6513,             0.80789,             0.80654,             0.79698,             0.49544,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.7301,              1.3604,               1.587,             0.80876,             0.83445,             0.82747,              0.5288,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.6626,              1.2833,              1.6004,              0.8121,             0.85188,              0.8357,             0.55773,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.7205,              1.2952,              1.5839,             0.79542,             0.85933,             0.83904,             0.56148,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,              1.6939,              1.3068,              1.5968,             0.85177,             0.83491,             0.86827,             0.58347,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.6904,              1.2849,              1.5527,             0.82135,             0.88104,             0.86223,             0.58435,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.6316,              1.2735,              1.5721,             0.83554,             0.86113,             0.86339,              0.5846,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.6343,              1.2448,              1.5812,             0.81855,             0.86939,             0.85891,             0.58289,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.5755,              1.2417,              1.6082,             0.81287,             0.86672,             0.85846,             0.57714,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.5761,              1.2019,              1.5518,             0.82992,             0.85943,             0.85487,              0.5828,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.6066,              1.2147,              1.5472,             0.82654,             0.86672,             0.86101,             0.58947,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.7006,              1.2643,              1.4827,             0.82004,             0.86796,             0.85966,             0.59132,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.6059,              1.2038,              1.5305,             0.82654,             0.86518,             0.85229,             0.58153,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.6111,                 1.2,               1.488,             0.82575,             0.86672,             0.84957,             0.57428,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.5705,              1.1774,              1.4666,             0.83152,             0.86525,             0.85758,             0.58761,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.5713,               1.169,              1.4949,             0.83962,             0.86167,             0.86078,             0.59772,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
